# Task 2D: periodicity check on the residual correlation floor (follow-up to
# Task 2C). Single stacked table, discriminated by the 'table' column:
#
#   table='acf_long'      : per (variant, layer), lag k=1..56 -- n_pairs,
#                           flag_low_n (n_pairs<80), acf (point estimate,
#                           mean similarity over original-adjacent valid
#                           pairs), acf_ci95_lo/hi (block=64 adjacency-
#                           preserving moving-block bootstrap, 1000 resamples).
#   table='diurnal'       : per (variant, layer), bin_label in
#                           {0-6h,6-12h,12-18h,18-24h} = (hour-of-day(t+k) -
#                           hour-of-day(t)) mod 24, pooled over all valid pairs
#                           at lags 1-56. bin_mean_sim, bin_n_pairs.
#   table='weekly'        : per (variant, layer), bin_label in {0d..6d} =
#                           (dow(t+k) - dow(t)) mod 7, pooled over all valid
#                           pairs at lags 1-56. bin_mean_sim, bin_n_pairs.
#   table='floor_summary' : per (variant, layer) -- floor_lag12_16 (mean ACF
#                           lags 12-16, recomputed here, exact match to Task
#                           2C's 'floor' column), floor_mid_19_25 (lags 19-25,
#                           between-band), floor_far_26_32 (lags 26-32, weekly
#                           recurrence band, ~168h/dt=29.26 lags), each with
#                           block=64 bootstrap 95% CI; n_pairs_*_min = minimum
#                           n_pairs across the lags in that band.
#
# variants: per_month_incl / detrended = layer-centroid variants from Task 2C
#   (per-month-centered / linear-detrended), 3 layers, n=210 rows, dt=5.7405h,
#   cosine similarity. phi_t_detrended = comparison aggregate scalar (Task 2
#   Analysis C linearly-detrended phi_t on its regular 6h grid, n=225,
#   layer='aggregate'); 'similarity' = standardized-product z(t)*z(t+k), whose
#   lag-mean is the standard biased-autocovariance ACF estimator (cosine
#   similarity is undefined for a 1-d scalar).
#
# Bootstrap: single block=64 (smallest multiple of 8 exceeding lag 56; a block
# of length Lb can only contain pairs up to lag Lb-1, so block=24 from Task 2C
# cannot reach lag 56) adjacency-preserving moving-block bootstrap, 1000
# resamples, fixed seed = 42+offset (see floor_summary.boot_seed; offsets
# 300-302/310-312/320, distinct from Tasks 2B/2C). block=64 (Lb-1=63>=56)
# covers every lag 1-56, superseding Task 2C's block=8 for the short lags too.
table,variant,layer,lag,n_pairs,flag_low_n,acf,acf_ci95_lo,acf_ci95_hi,bin_label,bin_mean_sim,bin_n_pairs,dt_hours,n_series_rows,floor_lag12_16,floor_lag12_16_ci95_lo,floor_lag12_16_ci95_hi,floor_mid_19_25,floor_mid_ci95_lo,floor_mid_ci95_hi,floor_far_26_32,floor_far_ci95_lo,floor_far_ci95_hi,n_pairs_floor_min,n_pairs_mid_min,n_pairs_far_min,boot_seed,n_boot,boot_block
acf_long,detrended,mid,45.0,106.0,False,-0.022656152432292836,-0.12106880418651937,0.07630801005339277,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,46.0,105.0,False,-0.01048144160839448,-0.07111656319080159,0.05196301826762334,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,47.0,104.0,False,-0.016441092257384802,-0.08956141324246672,0.05797899243351111,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,48.0,103.0,False,-0.025325703741200984,-0.09253353708904967,0.05506872024417242,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,49.0,102.0,False,-0.0438163969293787,-0.11659432424868844,0.03916154221155229,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,50.0,101.0,False,-0.04367442348769573,-0.11996986569549,0.051417487324671635,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,51.0,100.0,False,-0.024124339842525426,-0.09429336567094598,0.059805205930709565,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,52.0,99.0,False,-0.027175554712133516,-0.0668350257858758,0.03060088725889388,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,53.0,98.0,False,-0.03980246447568522,-0.09355513115265836,0.03483392429284491,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,54.0,97.0,False,-0.025005626261606722,-0.07642353567962368,0.06257385125806363,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,55.0,96.0,False,-0.036605464252863595,-0.11115429910939656,0.0507750230856948,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,mid,56.0,95.0,False,-0.022624481610186667,-0.08540813121374685,0.05148225786874836,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,1.0,202.0,False,0.30356162386304353,0.2767948492161186,0.3113982708456987,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,2.0,195.0,False,0.2440456404784851,0.2055538678044164,0.24683842546958798,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,3.0,189.0,False,0.22745594972461752,0.1938024628592427,0.23524255368556293,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,4.0,184.0,False,0.22434222031535409,0.18024434352045743,0.23843256379625144,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,5.0,181.0,False,0.18611433832144975,0.13349448634743696,0.19509767594246638,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,6.0,178.0,False,0.1588906202087002,0.12452212288939471,0.16259601775133906,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,7.0,175.0,False,0.16429893176740942,0.13174569343811188,0.17090268464789948,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,8.0,172.0,False,0.15875683554067624,0.13333390647923588,0.16567579853569722,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,9.0,169.0,False,0.15692286463802307,0.13242229733115043,0.16414507141841247,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,10.0,166.0,False,0.128323173283494,0.10504315746110719,0.14632919330474373,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,11.0,163.0,False,0.11377260803436381,0.09156560672946941,0.13008940518857767,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,12.0,161.0,False,0.10448603614871527,0.08119187563757783,0.13019094297885966,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,13.0,159.0,False,0.07783182831733834,0.05244138161593007,0.11574192142694506,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,14.0,157.0,False,0.07469795505873235,0.058332473920081715,0.10248209412468283,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,15.0,155.0,False,0.07651087892323727,0.060169233252502445,0.12213368957250072,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,16.0,153.0,False,0.07855495193178119,0.06198202267217217,0.11154631787381818,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,17.0,151.0,False,0.05185934155135535,0.03942539055353764,0.10124989125654682,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,18.0,149.0,False,0.0425254727199465,0.028015025363082938,0.09095421911594723,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,19.0,147.0,False,0.0363924725420443,0.027739300890947567,0.08164584461552046,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,20.0,145.0,False,0.041060708018527195,0.0385575370951239,0.0690874061608499,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,21.0,143.0,False,0.02771724632752591,0.015974415583471967,0.06430851876662946,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,22.0,141.0,False,0.019825365562672732,0.0034893483399460416,0.07753059716128842,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,23.0,139.0,False,0.030765886842446116,0.01723415396053988,0.09042280188925972,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,24.0,137.0,False,0.03666150503310826,0.02945931778116774,0.08120323486568608,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,25.0,135.0,False,0.028378153520724026,0.018276589492470494,0.06990333342044604,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,26.0,133.0,False,0.023516696854837194,-0.014824572919798901,0.09377561656595645,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,27.0,131.0,False,0.02730821771042844,-0.010110836401376739,0.09209630313609939,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,28.0,129.0,False,0.03110457147314772,0.009558140029123455,0.08207379636505281,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,29.0,127.0,False,0.007056516693066367,-0.02046486618971065,0.06149431009830867,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,30.0,125.0,False,0.01125064569365572,-0.03364717300026632,0.07474097444577397,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,31.0,123.0,False,0.01298264467093893,-0.03235322159671205,0.08066389374552346,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,32.0,121.0,False,0.02380121282868192,-0.019886039925670968,0.08795093613325389,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,33.0,119.0,False,0.0004904660305779497,-0.053363771465325185,0.08491240689807647,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,34.0,117.0,False,-0.01117761386664174,-0.05557347906080785,0.057341843834867866,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,35.0,116.0,False,-0.004267094147785314,-0.05489819064844768,0.060499451949349546,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,36.0,115.0,False,-0.00873732937549399,-0.0528877602477502,0.04653441738846635,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,37.0,114.0,False,-0.024046177367569005,-0.07156179511606078,0.04243574717525965,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,38.0,113.0,False,-0.028681754329115353,-0.07254290581547805,0.030435899051553524,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,39.0,112.0,False,-0.023816679754525623,-0.06785398224760789,0.042858126837321354,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,40.0,111.0,False,-0.014317787354421891,-0.05710607868038039,0.04226548171677593,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,41.0,110.0,False,-0.03879017416698574,-0.09745972044382635,0.04503005384733651,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,42.0,109.0,False,-0.03738498750072544,-0.08688922643982169,0.03325244046702242,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,43.0,108.0,False,-0.03459408336578257,-0.10813550684222036,0.04544791305222038,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,44.0,107.0,False,-0.05508318389601028,-0.10265384924316881,0.016864711408619015,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,45.0,106.0,False,-0.03885805466274076,-0.09632854226041773,0.03324201763170059,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,46.0,105.0,False,-0.04630720602889823,-0.13040566531223374,0.04337083594291994,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,47.0,104.0,False,-0.03149976386857763,-0.10735542643437763,0.046258725765276856,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,48.0,103.0,False,-0.017407844430750597,-0.0812217047201352,0.050702321919462945,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,49.0,102.0,False,-0.03849151685248213,-0.12352778160621904,0.04223616304047133,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,50.0,101.0,False,-0.04414957705023788,-0.1379641024922149,0.04958583030081673,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,51.0,100.0,False,-0.042224258605018605,-0.1345395273972803,0.058078173421095704,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,52.0,99.0,False,-0.019191111462909555,-0.0995987396580628,0.07138053676633799,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,53.0,98.0,False,-0.047987879444149,-0.14340486433496996,0.05557078067077806,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,54.0,97.0,False,-0.04153089929612418,-0.15618403876318257,0.05551971070247111,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,55.0,96.0,False,-0.044924920841016625,-0.16372289429807382,0.06957870604756068,,,,,,,,,,,,,,,,,,,,
acf_long,detrended,residue,56.0,95.0,False,-0.034656415631309355,-0.12886398538796165,0.06514862658524345,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,1.0,181.0,False,0.540261960831802,0.34818146215541224,0.5944706693802196,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,2.0,177.0,False,0.48384865431567214,0.2703778825652967,0.5600569544680888,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,3.0,180.0,False,0.35359648741834426,0.19336188129917767,0.40050673706359396,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,4.0,179.0,False,0.2645990554864982,0.13467842033440203,0.3378895709515882,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,5.0,178.0,False,0.11747383372800056,-0.058967885610813696,0.17605729611319798,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,6.0,174.0,False,0.08500744567154651,-0.08154292897265353,0.12140293536319914,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,7.0,175.0,False,0.0813416514703137,-0.06743470065330379,0.13239417100746045,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,8.0,178.0,False,0.00913922467792959,-0.19220176557029606,0.11195946002659675,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,9.0,174.0,False,0.056977322526545145,-0.023028958795704404,0.13159428207649995,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,10.0,171.0,False,0.08726818407766962,0.03368240674003639,0.18604849931750936,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,11.0,175.0,False,0.03894910782652662,0.011629224894474457,0.17117612076368743,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,12.0,175.0,False,0.07201492113540975,0.028892767579415418,0.16475133053804597,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,13.0,171.0,False,0.07854358516291712,0.03976615408209399,0.19492290544706528,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,14.0,168.0,False,0.07810737811683006,0.03643253803299938,0.20495714423514802,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,15.0,167.0,False,0.027024685724099384,-0.04371824112292213,0.18537990796467183,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,16.0,169.0,False,-0.025947439214930396,-0.06408662280723806,0.1072143523289519,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,17.0,168.0,False,-0.11001420857410418,-0.19504146746563894,-0.019027619337000288,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,18.0,166.0,False,-0.13977500351897773,-0.2310247915557597,-0.015606056334383831,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,19.0,164.0,False,-0.1754669348106339,-0.31351993863536465,-0.028712941157380233,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,20.0,165.0,False,-0.1829281639016686,-0.3427151529494591,-0.036613186441396016,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,21.0,167.0,False,-0.19874419520642736,-0.3897525234131445,-0.05767580120690971,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,22.0,162.0,False,-0.15182617892029646,-0.30691397442007684,-0.013452683275118017,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,23.0,163.0,False,-0.15363287725303393,-0.33928492543980027,-0.02092201646361795,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,24.0,163.0,False,-0.12420226239672474,-0.2829471635846754,0.04815449897479026,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,25.0,161.0,False,-0.13589960960288205,-0.26995348360034294,0.02226286919916339,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,26.0,158.0,False,-0.11818692933757698,-0.22381198267964308,0.03177448828433457,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,27.0,157.0,False,-0.19543539682270428,-0.28347881834447086,-0.024566108836847927,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,28.0,162.0,False,-0.10529014387438188,-0.27903747145182545,0.12577858412728615,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,29.0,160.0,False,0.012205416329659779,-0.25883297411367184,0.37136626376294474,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,30.0,158.0,False,-0.06051081868546877,-0.26498717629925206,0.15116143463153447,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,31.0,155.0,False,-0.019253625641626297,-0.26291818672148576,0.1327420954061284,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,32.0,157.0,False,0.024460754564763907,-0.264302242306402,0.19468894591509597,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,33.0,156.0,False,0.022867537767548345,-0.2341548853092872,0.1520358866644186,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,34.0,153.0,False,-0.0060272604871048525,-0.3548235932448972,0.19049580910394842,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,35.0,150.0,False,0.05650787673135998,-0.22732206536731903,0.14742477951763464,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,36.0,151.0,False,0.007013888968142061,-0.27874253281303385,0.1718650202552984,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,37.0,151.0,False,-0.015425850443664854,-0.35660584601258466,0.20275483458813473,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,38.0,148.0,False,0.04501044426138079,-0.14664127183045916,0.16141908430455718,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,39.0,150.0,False,0.07434987606512031,-0.05805952856675747,0.2773545106441998,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,40.0,149.0,False,0.045023469504768314,-0.09868547501334739,0.3215540647229568,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,41.0,150.0,False,0.07695228455509154,-0.07089137292572878,0.36757333700467193,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,42.0,148.0,False,0.12831345859714272,-0.05778841252813909,0.4239857630993196,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,43.0,146.0,False,0.06841085205364399,-0.08974693482413983,0.3767225648531514,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,44.0,146.0,False,0.0509889321813125,-0.16521951212240393,0.4194138963404666,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,45.0,143.0,False,0.06129825299731108,-0.22873872149891303,0.3829506581395666,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,46.0,144.0,False,0.12206273178672013,-0.22941258496610542,0.36312612791588234,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,47.0,144.0,False,0.05483446221568095,-0.37120700642878374,0.28610914777566077,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,48.0,142.0,False,0.05021989710587579,-0.2765950474374835,0.3282408196169713,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,49.0,141.0,False,-0.045150235755861357,-0.4659385464149243,0.25111062815944774,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,50.0,142.0,False,0.03240195837116125,-0.3454812572408372,0.3543704805945644,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,51.0,145.0,False,-0.04700596280757631,-0.40517694898146894,0.2572836367724294,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,52.0,140.0,False,-0.09401168519977583,-0.47648878059706457,0.23578087528987826,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,53.0,139.0,False,-0.04601263289101298,-0.397106238325053,0.25837293443219395,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,54.0,141.0,False,-0.06559496154482868,-0.4344741725810351,0.2703436409504387,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,55.0,140.0,False,-0.04794213588411733,-0.3444149288039661,0.3457490956646507,,,,,,,,,,,,,,,,,,,,
acf_long,phi_t_detrended,aggregate,56.0,137.0,False,-0.10257031981453509,-0.6001344434686482,0.2897362954198086,,,,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,surface,,,,,,,0-6h,0.054832340892573696,2282.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,surface,,,,,,,6-12h,0.0496797491804277,1749.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,surface,,,,,,,12-18h,0.035963312069273584,1649.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,surface,,,,,,,18-24h,0.050002937206604196,1812.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,surface,,,,,,,0d,0.06685175992505651,1099.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,surface,,,,,,,1d,0.1118889262685427,1256.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,surface,,,,,,,2d,0.07067652282312309,1134.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,surface,,,,,,,3d,0.03995336712993217,1072.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,surface,,,,,,,4d,0.01885387358519887,1024.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,surface,,,,,,,5d,0.005738269707203231,977.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,surface,,,,,,,6d,3.622473462744024e-05,930.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,mid,,,,,,,0-6h,0.053706831544671985,2282.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,mid,,,,,,,6-12h,0.0466263621451238,1749.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,mid,,,,,,,12-18h,0.04325637757872645,1649.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,mid,,,,,,,18-24h,0.04901469263186647,1812.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,mid,,,,,,,0d,0.06331578913137387,1099.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,mid,,,,,,,1d,0.11960040825675729,1256.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,mid,,,,,,,2d,0.08013060180856364,1134.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,mid,,,,,,,3d,0.04285031993814381,1072.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,mid,,,,,,,4d,0.01880255491806433,1024.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,mid,,,,,,,5d,0.0008725054554673628,977.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,mid,,,,,,,6d,-0.013396965444658935,930.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,residue,,,,,,,0-6h,0.06158005339555327,2282.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,residue,,,,,,,6-12h,0.057536221296160935,1749.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,residue,,,,,,,12-18h,0.044309835488817624,1649.0,,,,,,,,,,,,,,,,,
diurnal,per_month_incl,residue,,,,,,,18-24h,0.049213789796231776,1812.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,residue,,,,,,,0d,0.07319715200570619,1099.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,residue,,,,,,,1d,0.13151265386850136,1256.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,residue,,,,,,,2d,0.08616788057056711,1134.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,residue,,,,,,,3d,0.04872705608723091,1072.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,residue,,,,,,,4d,0.017841518632119642,1024.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,residue,,,,,,,5d,0.004510102019583762,977.0,,,,,,,,,,,,,,,,,
weekly,per_month_incl,residue,,,,,,,6d,-0.015968376376986008,930.0,,,,,,,,,,,,,,,,,
diurnal,detrended,surface,,,,,,,0-6h,0.05853051678473082,2282.0,,,,,,,,,,,,,,,,,
diurnal,detrended,surface,,,,,,,6-12h,0.047471125491917135,1749.0,,,,,,,,,,,,,,,,,
diurnal,detrended,surface,,,,,,,12-18h,0.03893597780129652,1649.0,,,,,,,,,,,,,,,,,
diurnal,detrended,surface,,,,,,,18-24h,0.05369244112979548,1812.0,,,,,,,,,,,,,,,,,
weekly,detrended,surface,,,,,,,0d,0.0667903932061793,1099.0,,,,,,,,,,,,,,,,,
weekly,detrended,surface,,,,,,,1d,0.10865177487755198,1256.0,,,,,,,,,,,,,,,,,
weekly,detrended,surface,,,,,,,2d,0.07214037865637422,1134.0,,,,,,,,,,,,,,,,,
weekly,detrended,surface,,,,,,,3d,0.04076969169004351,1072.0,,,,,,,,,,,,,,,,,
weekly,detrended,surface,,,,,,,4d,0.02334476264304553,1024.0,,,,,,,,,,,,,,,,,
weekly,detrended,surface,,,,,,,5d,0.012380403724428399,977.0,,,,,,,,,,,,,,,,,
weekly,detrended,surface,,,,,,,6d,0.007212372964031739,930.0,,,,,,,,,,,,,,,,,
diurnal,detrended,mid,,,,,,,0-6h,0.05680495410508017,2282.0,,,,,,,,,,,,,,,,,
diurnal,detrended,mid,,,,,,,6-12h,0.04637563803327763,1749.0,,,,,,,,,,,,,,,,,
diurnal,detrended,mid,,,,,,,12-18h,0.04412063631839045,1649.0,,,,,,,,,,,,,,,,,
diurnal,detrended,mid,,,,,,,18-24h,0.0516829876805777,1812.0,,,,,,,,,,,,,,,,,
weekly,detrended,mid,,,,,,,0d,0.061199683251405235,1099.0,,,,,,,,,,,,,,,,,
weekly,detrended,mid,,,,,,,1d,0.11423546488631352,1256.0,,,,,,,,,,,,,,,,,
weekly,detrended,mid,,,,,,,2d,0.07912757700383798,1134.0,,,,,,,,,,,,,,,,,
weekly,detrended,mid,,,,,,,3d,0.044691027098044185,1072.0,,,,,,,,,,,,,,,,,
weekly,detrended,mid,,,,,,,4d,0.02479379641237039,1024.0,,,,,,,,,,,,,,,,,
weekly,detrended,mid,,,,,,,5d,0.007907075146787878,977.0,,,,,,,,,,,,,,,,,
weekly,detrended,mid,,,,,,,6d,-0.004674526830548966,930.0,,,,,,,,,,,,,,,,,
diurnal,detrended,residue,,,,,,,0-6h,0.06250871414489094,2282.0,,,,,,,,,,,,,,,,,
diurnal,detrended,residue,,,,,,,6-12h,0.06087994765545491,1749.0,,,,,,,,,,,,,,,,,
diurnal,detrended,residue,,,,,,,12-18h,0.048990626703370115,1649.0,,,,,,,,,,,,,,,,,
diurnal,detrended,residue,,,,,,,18-24h,0.05489326316489513,1812.0,,,,,,,,,,,,,,,,,
weekly,detrended,residue,,,,,,,0d,0.07696365556593947,1099.0,,,,,,,,,,,,,,,,,
weekly,detrended,residue,,,,,,,1d,0.13008882516446624,1256.0,,,,,,,,,,,,,,,,,
weekly,detrended,residue,,,,,,,2d,0.08840462278943073,1134.0,,,,,,,,,,,,,,,,,
weekly,detrended,residue,,,,,,,3d,0.05125903499805117,1072.0,,,,,,,,,,,,,,,,,
weekly,detrended,residue,,,,,,,4d,0.0198566414217637,1024.0,,,,,,,,,,,,,,,,,
weekly,detrended,residue,,,,,,,5d,0.01101597840907141,977.0,,,,,,,,,,,,,,,,,
weekly,detrended,residue,,,,,,,6d,-0.005263345096270997,930.0,,,,,,,,,,,,,,,,,
diurnal,phi_t_detrended,aggregate,,,,,,,0-6h,-0.0017657889144574784,2803.0,,,,,,,,,,,,,,,,,
