step_i,ts_from,ts_to,month_from,month_to,is_boundary,global_drift,adjacency,residual_drift_surface,raw_drift_surface,ratio_resid_raw_surface,residual_drift_mid,raw_drift_mid,ratio_resid_raw_mid,residual_drift_residue,raw_drift_residue,ratio_resid_raw_residue
84,2026-04-25 18:54:27.783734+00:00,2026-04-26 02:43:37.934600+00:00,2026-04,2026-04,False,0.046951207367174806,original,0.07170902755274605,0.08613896766587541,0.8324806936495724,0.07623569172369908,0.08800229685888789,0.8662920678757213,0.07907872841645593,0.0930399549742724,0.8499437519969021
85,2026-04-26 02:43:37.934600+00:00,2026-04-26 07:30:11.955721+00:00,2026-04,2026-04,False,0.04619288937117008,original,0.07596037309994151,0.09252775292536886,0.8209469126653245,0.07776951719905646,0.08921792331227757,0.8716804237512928,0.07719569260360275,0.08750645844568403,0.882171373116634
86,2026-04-26 07:30:11.955721+00:00,2026-04-26 13:07:31.743474+00:00,2026-04,2026-04,False,0.051508879749205726,original,0.07169821073550195,0.08773407330414916,0.817221953059726,0.0786036220026863,0.10466609987021325,0.7509940859567269,0.06978686783318973,0.074139053937677,0.9412969835284677
87,2026-04-26 13:07:31.743474+00:00,2026-04-26 18:56:09.686931+00:00,2026-04,2026-04,False,0.05764474120208043,original,0.0634618720222051,0.0806352417910365,0.7870240184392874,0.06324543808465818,0.0929440002783952,0.6804682162938878,0.06452804949713885,0.08378172812587181,0.7701923908777978
88,2026-04-26 18:56:09.686931+00:00,2026-04-27 02:46:03.656921+00:00,2026-04,2026-04,False,0.044149180907503666,original,0.07424291589361173,0.08327451546150064,0.8915442555524159,0.07260016767412686,0.08446481434741929,0.8595314893549525,0.06869655838896038,0.0853259198509496,0.8051077387617035
89,2026-04-27 02:46:03.656921+00:00,2026-04-27 08:26:11.049615+00:00,2026-04,2026-04,False,0.04996411194531524,original,0.06382184161005332,0.08162415563775313,0.7818989502726835,0.07293772319542896,0.09040989881715619,0.8067448824706381,0.06542601584087444,0.07953925707253541,0.8225625716017128
90,2026-04-27 08:26:11.049615+00:00,2026-04-27 13:54:11.602725+00:00,2026-04,2026-04,False,0.04994853821868418,original,0.06669264097996644,0.08665097958605833,0.7696697867533043,0.07172232890348831,0.08549677662860691,0.8388892743295574,0.06390103356885335,0.07963552642786159,0.8024186746192801
91,2026-04-27 13:54:11.602725+00:00,2026-04-27 19:22:45.863120+00:00,2026-04,2026-04,False,0.05368562100994193,original,0.07055727620621081,0.08558281560596454,0.8244327521434508,0.06192055080609912,0.08216009573631969,0.7536572377522989,0.07863243672719768,0.09781250424278351,0.803909861381543
92,2026-04-27 19:22:45.863120+00:00,2026-04-28 02:53:15.478893+00:00,2026-04,2026-04,False,0.047393650166172516,original,0.07335405347933613,0.09253547596012525,0.7927127700833932,0.0661992253000164,0.0852747726732821,0.7763049167383784,0.07223492701076788,0.07671320786225556,0.9416230793069066
93,2026-04-28 02:53:15.478893+00:00,2026-04-28 08:26:35.175962+00:00,2026-04,2026-04,False,0.05565598208974884,original,0.064165631995729,0.09463672254057334,0.6780204372379807,0.06737187225868198,0.08099971622282441,0.8317544233531237,0.062157219387294224,0.07934368815594836,0.7833921113564258
94,2026-04-28 08:26:35.175962+00:00,2026-04-28 19:42:57.054789+00:00,2026-04,2026-04,False,0.06203300747447386,original,0.07044984174873378,0.100527728109793,0.7008000983747572,0.07363934276890453,0.09940233649036757,0.7408210447451649,0.07548014934122801,0.08741179962889077,0.863500690543852
95,2026-04-28 19:42:57.054789+00:00,2026-04-29 02:52:15.002253+00:00,2026-04,2026-04,False,0.0498627774381094,original,0.06504805513797686,0.0827328003337005,0.7862426374498058,0.0783729735055691,0.09546218110513441,0.8209845260004627,0.07746720855719696,0.08874619949362009,0.8729073357419214
96,2026-04-29 02:52:15.002253+00:00,2026-04-29 08:19:15.538736+00:00,2026-04,2026-04,False,0.05746250482849943,original,0.07577264255271414,0.10480880348699576,0.7229606677278374,0.08163533477719043,0.09757908302016657,0.8366069064239816,0.07528405355630982,0.08644514054401237,0.8708882082039068
97,2026-04-29 08:19:15.538736+00:00,2026-04-29 13:57:31.531296+00:00,2026-04,2026-04,False,0.06025688595800163,original,0.07775796582420111,0.10550595548986212,0.7370007262923914,0.07577925687886787,0.0928349224618746,0.8162796377622749,0.07343732175107537,0.0912397230555283,0.8048832163418731
98,2026-04-29 13:57:31.531296+00:00,2026-04-29 19:26:44.432682+00:00,2026-04,2026-04,False,0.05078605252654328,original,0.06846667774482665,0.08941972531778573,0.7656775672426329,0.08488346011083708,0.10287093679873995,0.8251452038091754,0.08376365891317024,0.08982534877037879,0.9325169349166226
99,2026-04-29 19:26:44.432682+00:00,2026-04-30 02:54:01.737743+00:00,2026-04,2026-04,False,0.05272775070007688,original,0.0650768778192967,0.08765454589037926,0.7424244476798936,0.07344593249828875,0.09385273062135006,0.7825657496808188,0.0812349954086574,0.08987449950226277,0.9038714636359355
100,2026-04-30 02:54:01.737743+00:00,2026-04-30 08:23:36.517510+00:00,2026-04,2026-04,False,0.05650573251893684,original,0.08100855702787853,0.10716664402595413,0.7559120448733981,0.0738928682384471,0.08582019453369445,0.8610195844922667,0.0732792951952483,0.09011825765088342,0.8131459385192623
101,2026-04-30 08:23:36.517510+00:00,2026-04-30 13:55:21.201810+00:00,2026-04,2026-04,False,0.0561121869699794,original,0.0865456742061304,0.10223404796898658,0.8465445311564366,0.07240119519684986,0.09150502660763912,0.7912264263612113,0.08020520428378894,0.09892281753777056,0.810785684032555
102,2026-04-30 13:55:21.201810+00:00,2026-04-30 19:22:36.935280+00:00,2026-04,2026-04,False,0.06034237827340124,original,0.0764073283884668,0.09946826875459502,0.7681578190224316,0.07391313290838228,0.09520821060459714,0.7763314995525541,0.06816022025517045,0.08895003290044252,0.766275379925479
103,2026-04-30 19:22:36.935280+00:00,2026-05-01 03:23:22.941770+00:00,2026-04,2026-05,True,0.05979741226448094,original,0.06976912999966524,0.0992539596022785,0.7029354826672689,0.0788448969661473,0.1037477886667815,0.7599670121103242,0.06741000025545155,0.07576671989826604,0.8897046136610469
104,2026-05-01 03:23:22.941770+00:00,2026-05-01 08:14:34.066344+00:00,2026-05,2026-05,False,0.05776677842992495,original,0.09070981117746196,0.12423397267610035,0.7301530267727836,0.09406311862091736,0.09343450694172742,1.006727832144306,0.06975100487799295,0.0882510602061514,0.7903701634298448
105,2026-05-01 08:14:34.066344+00:00,2026-05-01 13:19:19.152790+00:00,2026-05,2026-05,False,0.05282318987921739,original,0.08081423175578367,0.1040946158439764,0.7763536192583981,0.09137207773947188,0.09861639958408032,0.9265403941417276,0.07072297369029541,0.08770130238062437,0.8064073368415571
106,2026-05-01 13:19:19.152790+00:00,2026-05-01 19:12:49.223071+00:00,2026-05,2026-05,False,0.05914962292126644,original,0.06432464605533508,0.08062682732249556,0.7978069854844452,0.06564639694691693,0.09383987069790357,0.699557623627283,0.06508099629689122,0.08872473109414028,0.7335158472087995
107,2026-05-01 19:12:49.223071+00:00,2026-05-02 02:41:29.919589+00:00,2026-05,2026-05,False,0.05705511530852218,original,0.06823184065992455,0.09148391795729767,0.7458342644635466,0.0711554881923777,0.0971729157291739,0.7322563870645998,0.06720825594982865,0.07867409019538066,0.8542616226374204
108,2026-05-02 02:41:29.919589+00:00,2026-05-02 07:45:04.901565+00:00,2026-05,2026-05,False,0.05059810032493389,original,0.0660095989652401,0.08017267278328571,0.8233428757410928,0.06594093425841507,0.08203596867746304,0.8038051518312893,0.05946655249693501,0.08224772140143215,0.7230176287400413
109,2026-05-02 07:45:04.901565+00:00,2026-05-02 13:12:24.805200+00:00,2026-05,2026-05,False,0.04989723735237444,original,0.0684867731520537,0.0830747188816088,0.8243996979352451,0.07728920085755432,0.08969462309029393,0.8616926878632257,0.06914933250399154,0.08926566324801942,0.7746464876630577
110,2026-05-02 13:12:24.805200+00:00,2026-05-02 19:00:30.555270+00:00,2026-05,2026-05,False,0.04981170487016589,original,0.0639696629015345,0.07887853593482838,0.8109894807681014,0.07444248170465156,0.08296391623299326,0.8972874604374946,0.07855306539156019,0.10071328530830517,0.7799672620259805
111,2026-05-02 19:00:30.555270+00:00,2026-05-03 02:55:12.383468+00:00,2026-05,2026-05,False,0.04723273871700651,original,0.06675505906711782,0.08251928323680502,0.8089631471416358,0.06423517265641919,0.08252949843486872,0.7783298562890554,0.06957970095360994,0.08059760115191998,0.863297417778698
112,2026-05-03 02:55:12.383468+00:00,2026-05-03 08:02:33.295354+00:00,2026-05,2026-05,False,0.06070437203498623,original,0.08599977288725953,0.11849641831545218,0.7257584162444257,0.0693667208067945,0.08511760903003553,0.8149514724070434,0.07222597288336562,0.08481121101315107,0.8516087911085959
113,2026-05-03 08:02:33.295354+00:00,2026-05-03 13:11:14.429647+00:00,2026-05,2026-05,False,0.05681224358216216,original,0.07688209641219947,0.09009870065192248,0.8533097131912856,0.08155953403633777,0.10843259151717986,0.7521680787590106,0.07177027380128806,0.08672528858229167,0.8275587775437249
114,2026-05-03 13:11:14.429647+00:00,2026-05-03 19:00:56.105731+00:00,2026-05,2026-05,False,0.05047113585652212,original,0.06714517948029566,0.08688505967139815,0.7728046655459605,0.06906736418069573,0.08497121687968066,0.8128324710059783,0.07910754735906253,0.09170423627109683,0.8626378734042791
115,2026-05-03 19:00:56.105731+00:00,2026-05-04 02:51:02.733157+00:00,2026-05,2026-05,False,0.05716010180602428,original,0.07192360805897001,0.08759498135668765,0.8210927948725321,0.07774719546992928,0.10627712302374485,0.731551563101296,0.08265613378400091,0.09425383687808692,0.8769524564916428
116,2026-05-04 02:51:02.733157+00:00,2026-05-04 08:32:33.331645+00:00,2026-05,2026-05,False,0.06505785682837842,original,0.07234058612327784,0.10083841088507313,0.7173911755285927,0.08373441810194049,0.0945356565537921,0.8857442911426171,0.09085421882149483,0.11870678233739303,0.765366704686388
117,2026-05-04 08:32:33.331645+00:00,2026-05-04 14:01:35.263930+00:00,2026-05,2026-05,False,0.05651507229007045,original,0.07246231671857252,0.09511721855232592,0.7618212330158658,0.08127292954371058,0.09158304652698719,0.8874233018636426,0.07050392966558977,0.09473121646639587,0.7442523414718286
118,2026-05-04 14:01:35.263930+00:00,2026-05-04 19:29:41.496665+00:00,2026-05,2026-05,False,0.05370600258569178,original,0.06985886423078949,0.08677739373488279,0.8050352888474411,0.07811857963858632,0.08076520445290712,0.9672306306626883,0.06933239252035625,0.10192854058008831,0.680205878802706
119,2026-05-04 19:29:41.496665+00:00,2026-05-05 02:43:07.294283+00:00,2026-05,2026-05,False,0.05436781602189842,original,0.07314680480845669,0.0898627939338127,0.8139832026848847,0.08049460852418858,0.09517428554289845,0.8457600502596553,0.07810373401091397,0.09830636216898349,0.7944931771217182
120,2026-05-05 02:43:07.294283+00:00,2026-05-05 08:10:23.435829+00:00,2026-05,2026-05,False,0.05237477525945382,original,0.07840369427262125,0.09743283894578997,0.8046947530313038,0.07266917885860755,0.08955232646798228,0.8114717029109123,0.07547411275300352,0.0885486714455594,0.8523460772577005
121,2026-05-05 08:10:23.435829+00:00,2026-05-05 19:20:32.500239+00:00,2026-05,2026-05,False,0.055561635307477916,original,0.07942734494868138,0.10118749916934815,0.7849521492348693,0.08331641363958252,0.09173072310747915,0.9082716326346,0.08504247297078411,0.10531096187813238,0.8075367602206188
122,2026-05-05 19:20:32.500239+00:00,2026-05-06 02:49:04.788242+00:00,2026-05,2026-05,False,0.06067436228828575,original,0.09196502932219497,0.10059942411979293,0.9141705345418658,0.09794417328833993,0.12286723654473847,0.7971545225783316,0.07063036500061369,0.09416376908893236,0.7500800539739154
123,2026-05-06 02:49:04.788242+00:00,2026-05-06 14:11:55.844356+00:00,2026-05,2026-05,False,0.060498062537312096,original,0.08575215965601918,0.09842955393009581,0.8712033757352994,0.11041730046277684,0.12931373441846838,0.8538714078541623,0.09602971610561957,0.11548481582080095,0.8315354310702624
124,2026-05-06 14:11:55.844356+00:00,2026-05-06 19:47:02.388655+00:00,2026-05,2026-05,False,0.06836601465023918,original,0.07059451028054711,0.11250087345509917,0.6275018860962219,0.08268816007425168,0.0874315545886278,0.9457473387417833,0.07759128899435254,0.10752828495594806,0.7215895708384074
125,2026-05-06 19:47:02.388655+00:00,2026-05-07 02:52:31.119464+00:00,2026-05,2026-05,False,0.05374679203425935,original,0.07682729791414077,0.100702174454394,0.7629159780351547,0.07629709086260845,0.0870792480093224,0.8761799465062027,0.07457502642168022,0.09070579244038127,0.8221638818788403
126,2026-05-07 02:52:31.119464+00:00,2026-05-07 08:34:57.376810+00:00,2026-05,2026-05,False,0.06256739274906119,original,0.08602675841748736,0.1084869209000597,0.7929689376725598,0.07827435023808103,0.0984192483172903,0.7953154649762733,0.07042962091864305,0.09368074871222559,0.7518046331481955
127,2026-05-07 08:34:57.376810+00:00,2026-05-07 14:08:59.286345+00:00,2026-05,2026-05,False,0.05343830737718213,original,0.06371964140572896,0.08929107408001233,0.7136171455237597,0.07268438908873262,0.08062160402361104,0.9015497765021655,0.0685229045041499,0.09018214248317313,0.7598278618955567
128,2026-05-07 14:08:59.286345+00:00,2026-05-07 19:44:35.944007+00:00,2026-05,2026-05,False,0.05596389545605136,original,0.07231488711120711,0.09297241868342206,0.7778101090114116,0.07135485917618416,0.08891489486440636,0.8025073783756822,0.07267281179222877,0.09191538650676553,0.7906490366210842
129,2026-05-07 19:44:35.944007+00:00,2026-05-08 02:53:58.747438+00:00,2026-05,2026-05,False,0.05737397826831796,original,0.09716519090874294,0.10636185177691772,0.9135342163140995,0.08631604545107117,0.09966464412639611,0.8660648538673749,0.07999015763580918,0.10917601132366284,0.7326715517996955
130,2026-05-08 02:53:58.747438+00:00,2026-05-08 07:42:58.532676+00:00,2026-05,2026-05,False,0.04991190589228946,original,0.07405697328446219,0.08641881117721145,0.8569543167239372,0.08703481928006221,0.10332931364334409,0.8423052105085623,0.08186559060921894,0.09534103649929518,0.858660589554469
131,2026-05-08 07:42:58.532676+00:00,2026-05-08 13:47:49.348453+00:00,2026-05,2026-05,False,0.054409605642290276,original,0.0680329396868806,0.08239907574576322,0.825651732997487,0.07110592520628556,0.08468651613961796,0.8396369156225197,0.061769563326117896,0.09175953413781124,0.6731677956575913
132,2026-05-08 13:47:49.348453+00:00,2026-05-08 19:20:28.215255+00:00,2026-05,2026-05,False,0.051672082401782615,original,0.07293351145052546,0.09137013317590234,0.7982204787872708,0.06608164872620076,0.08104011210189599,0.815419019202649,0.06457866697448338,0.0833696372651183,0.7746065485342224
133,2026-05-08 19:20:28.215255+00:00,2026-05-09 02:48:50.079876+00:00,2026-05,2026-05,False,0.05355010460887822,original,0.06864229032677567,0.09843713648167601,0.697321080033178,0.065041606173463,0.08949704230432948,0.7267458733696786,0.0805882992620449,0.07962348860346902,1.0121171613489672
134,2026-05-09 02:48:50.079876+00:00,2026-05-09 07:57:52.652400+00:00,2026-05,2026-05,False,0.0465428135204694,original,0.07906611347141002,0.09601242397549668,0.8234987744043257,0.07307063529970996,0.08622862069817913,0.8474058231254182,0.07039805233472043,0.07994743253915834,0.8805542604540726
135,2026-05-09 07:57:52.652400+00:00,2026-05-09 13:18:19.557808+00:00,2026-05,2026-05,False,0.056844581392778884,original,0.08480130908980703,0.11320010810249762,0.7491274567778968,0.08316280156690566,0.09709286954640534,0.8565284140372241,0.07739744584113338,0.08689251353085588,0.8907262857996303
136,2026-05-09 13:18:19.557808+00:00,2026-05-09 19:02:45.206330+00:00,2026-05,2026-05,False,0.04684560425048668,original,0.09010891390367644,0.11107256776981286,0.8112616437428406,0.09490826674706927,0.09556970283773088,0.993079019071717,0.06422323370556059,0.07977887175284441,0.8050155673362326
137,2026-05-09 19:02:45.206330+00:00,2026-05-10 02:55:16.594907+00:00,2026-05,2026-05,False,0.06161784192760273,original,0.06826785681062594,0.09409722228290099,0.7255034224642711,0.07574898942893225,0.11078904348652292,0.6837227495167141,0.07488773339214447,0.07917296501913597,0.9458750644749029
138,2026-05-10 02:55:16.594907+00:00,2026-05-10 08:09:02.624792+00:00,2026-05,2026-05,False,0.05723333147237556,original,0.06407126344405081,0.09309435457025546,0.6882400521472888,0.06516717874603975,0.07980201566959146,0.8166106858234621,0.06325400877492951,0.08452810831676093,0.7483192281778177
139,2026-05-10 08:09:02.624792+00:00,2026-05-10 13:19:09.659749+00:00,2026-05,2026-05,False,0.06490262223045126,original,0.06746302782998942,0.08499463686441633,0.793732761487135,0.09833481368255247,0.1442401687148873,0.6817436124671085,0.08648784468650979,0.07942838163656965,1.0888783442956351
140,2026-05-10 13:19:09.659749+00:00,2026-05-10 19:04:48.484368+00:00,2026-05,2026-05,False,0.05563647177484184,original,0.06281171997940538,0.0768906376396146,0.8168968538640957,0.0989147477894413,0.10773285462739714,0.9181483970841209,0.10852992919638098,0.131437795418172,0.8257132497626791
141,2026-05-10 19:04:48.484368+00:00,2026-05-11 03:31:12.135628+00:00,2026-05,2026-05,False,0.0613673798649276,original,0.06367699785193107,0.08512890344392994,0.7480067905945934,0.06688783651596014,0.08928248225277563,0.7491708880426061,0.07040915048299899,0.09780470004428621,0.7198953675142151
142,2026-05-11 03:31:12.135628+00:00,2026-05-11 09:40:20.483622+00:00,2026-05,2026-05,False,0.04501531914653135,original,0.07239307965342404,0.08088707433660929,0.8949894683069173,0.0625454597009987,0.07856638356537098,0.7960842393739289,0.06825795790495646,0.0847088107828215,0.8057952564103146
143,2026-05-11 09:40:20.483622+00:00,2026-05-11 19:47:20.279613+00:00,2026-05,2026-05,False,0.06091751743020713,original,0.0845588451519963,0.0988496395149047,0.8554289683499188,0.07496166984635115,0.1048024953825254,0.7152660780904473,0.07015717688612322,0.08983038056760789,0.7809961000145348
144,2026-05-11 19:47:20.279613+00:00,2026-05-12 02:56:18.093150+00:00,2026-05,2026-05,False,0.06243588786786457,original,0.07401488110768752,0.09002544484924772,0.8221551277156061,0.07376249333452671,0.08827005486278085,0.8356457175561215,0.08278540742378088,0.11649493425984969,0.7106352559427394
145,2026-05-12 02:56:18.093150+00:00,2026-05-12 08:40:51.788023+00:00,2026-05,2026-05,False,0.06450406759803132,original,0.06589634792547133,0.09167906097923546,0.7187720644346074,0.07698722561032628,0.0867786895333372,0.8871674143079864,0.0861722299241253,0.1193387796719256,0.7220807030289859
146,2026-05-12 08:40:51.788023+00:00,2026-05-12 14:25:52.888089+00:00,2026-05,2026-05,False,0.05212236752187809,original,0.09522879704373115,0.12400910189524217,0.7679178027123892,0.09355956705315026,0.08995968045660127,1.040016667225554,0.06863264581592363,0.08492100384777199,0.8081940003789098
147,2026-05-12 14:25:52.888089+00:00,2026-05-12 19:53:03.210792+00:00,2026-05,2026-05,False,0.05212236929622878,original,0.10262737968459813,0.10991347456195842,0.9337106309631482,0.09380561430175016,0.11105837183950786,0.8446514454336688,0.07639557604029067,0.09435807659317064,0.8096347318489105
148,2026-05-12 19:53:03.210792+00:00,2026-05-13 03:00:27.185422+00:00,2026-05,2026-05,False,0.05367625700387488,original,0.07924747381128738,0.08645771854546351,0.9166038052416957,0.08979860006136092,0.1160809333958883,0.7735861302485156,0.07517614857037629,0.08768755575640048,0.8573183266644884
149,2026-05-13 03:00:27.185422+00:00,2026-05-13 08:45:24.737628+00:00,2026-05,2026-05,False,0.057591318198578115,original,0.05738065204726879,0.07558955265380049,0.7591082369553328,0.06432870746705456,0.08836933380399624,0.7279528394967428,0.059225860983386606,0.08582413956556711,0.690083947047786
152,2026-05-14 03:26:05.420840+00:00,2026-05-14 08:38:42.248232+00:00,2026-05,2026-05,False,0.05399893526441862,original,0.0669315069195268,0.09623889214061268,0.6954725416179411,0.06834759656523447,0.08256362135183433,0.8278173297895923,0.07750619891545406,0.08847263135108938,0.876047176757784
153,2026-05-14 08:38:42.248232+00:00,2026-05-14 14:12:26.670471+00:00,2026-05,2026-05,False,0.049667976766040366,original,0.0692724360795962,0.08981600829187919,0.771270482812801,0.07078581812242013,0.08906541346623147,0.7947621345659399,0.09035662116117137,0.0968234883572001,0.9332097272495363
154,2026-05-14 14:12:26.670471+00:00,2026-05-15 03:29:53.555720+00:00,2026-05,2026-05,False,0.05949381808838525,original,0.0988035239478258,0.12082160232634119,0.8177637280538277,0.0877482655196406,0.11848438918553994,0.7405892550303121,0.09186878558073525,0.08879136252959313,1.0346590362335801
155,2026-05-15 03:29:53.555720+00:00,2026-05-15 08:50:21.481357+00:00,2026-05,2026-05,False,0.04910412897005467,original,0.1273283933813514,0.14817695460843647,0.8592995700162808,0.1535310360065723,0.14822144008166296,1.035822050588525,0.07463562031894683,0.09307209488147955,0.8019118986629643
156,2026-05-15 08:50:21.481357+00:00,2026-05-15 14:07:35.496119+00:00,2026-05,2026-05,False,0.07349287352281218,original,0.07142051507901595,0.11432445929009692,0.6247177158982862,0.10283327113258121,0.09826461971874839,1.046493350576323,0.0938198746653102,0.1339974987606334,0.700161387586088
157,2026-05-15 14:07:35.496119+00:00,2026-05-15 19:30:06.337200+00:00,2026-05,2026-05,False,0.057439195105121264,original,0.11464569651107663,0.1350019983962275,0.8492148106918711,0.08053968222874168,0.0923080814605217,0.8725095457994853,0.08354446116004925,0.09879988114898229,0.8455927293482358
158,2026-05-15 19:30:06.337200+00:00,2026-05-16 02:53:11.245620+00:00,2026-05,2026-05,False,0.0494986320545363,original,0.07082088009494698,0.09776320382216108,0.7244124305068368,0.10943117716799702,0.11441199432851724,0.9564659528071984,0.09971686001283445,0.10787413181016316,0.9243815763756609
159,2026-05-16 02:53:11.245620+00:00,2026-05-16 08:05:07.050238+00:00,2026-05,2026-05,False,0.060181734161327376,original,0.07349350076763911,0.09011893428132649,0.8155167540953452,0.0740492079594787,0.09518585033526479,0.7779434411591812,0.09409426819897836,0.115853638901111,0.8121822421071663
160,2026-05-16 08:05:07.050238+00:00,2026-05-16 19:05:18.086677+00:00,2026-05,2026-05,False,0.05102947059312068,original,0.0712901287667491,0.08819650179471933,0.808310163283795,0.0802631118580384,0.10400585485391257,0.7717172458298294,0.07397304402556587,0.07882032877712856,0.938502099309065
161,2026-05-16 19:05:18.086677+00:00,2026-05-17 03:25:58.648074+00:00,2026-05,2026-05,False,0.059147204057021056,original,0.06748526904993037,0.09306408032826347,0.7251484011005174,0.06148036378094244,0.07983794352811197,0.7700644714038059,0.06282688167356769,0.0879856597847395,0.7140581979753997
162,2026-05-17 03:25:58.648074+00:00,2026-05-17 08:22:26.189095+00:00,2026-05,2026-05,False,0.0526269265141818,original,0.081165988007347,0.0991726847636333,0.8184308834715608,0.0725814482126376,0.08854742474983582,0.8196901086360749,0.06687973342809575,0.08343736734742686,0.8015561319140574
163,2026-05-17 08:22:26.189095+00:00,2026-05-17 13:21:05.632021+00:00,2026-05,2026-05,False,0.05986122427430323,original,0.06500914140228861,0.08760708869973441,0.7420534384506455,0.07930681493336414,0.10698766342633023,0.7412706511529096,0.07821139841416642,0.09089288767467851,0.8604787504837413
164,2026-05-17 13:21:05.632021+00:00,2026-05-17 19:10:33.669327+00:00,2026-05,2026-05,False,0.052600930461815625,original,0.06845302392020151,0.074148235084755,0.9231915478764452,0.0750287146837677,0.0945136749440503,0.7938397774521285,0.09113178184041383,0.1117582665604654,0.815436608361388
165,2026-05-17 19:10:33.669327+00:00,2026-05-18 10:04:13.594707+00:00,2026-05,2026-05,False,0.05141027699083125,original,0.06768032713955606,0.08245951871071022,0.8207703391648031,0.0753124356041295,0.10095062014963985,0.7460324215194847,0.08788936567868633,0.09442231651077936,0.9308113688214034
168,2026-05-19 15:21:18.076651+00:00,2026-05-19 19:53:22.580665+00:00,2026-05,2026-05,False,0.041728190831386305,original,0.0626258137282191,0.07857828619465185,0.7969862510501216,0.06339227501823066,0.08549065270456944,0.7415111829511435,0.04962371337821529,0.04629917365217438,1.0718055953010466
169,2026-05-19 19:53:22.580665+00:00,2026-05-20 03:34:09.743765+00:00,2026-05,2026-05,False,0.06328251690245354,original,0.0722861374631653,0.0843983686609022,0.8564873777785716,0.07135791153651667,0.1093580669134814,0.6525162116569915,0.06949255418367496,0.08987886515798905,0.7731801470959937
170,2026-05-20 03:34:09.743765+00:00,2026-05-20 09:34:25.471639+00:00,2026-05,2026-05,False,0.05461437624686711,original,0.07129828301002183,0.09182164633840244,0.7764866548706485,0.07657601768796743,0.10552528000299531,0.7256651456958355,0.0774415643369779,0.07953563724841618,0.9736712625448917
173,2026-05-21 03:40:01.867164+00:00,2026-05-21 09:43:29.648369+00:00,2026-05,2026-05,False,0.04978129599161808,original,0.0747536970859373,0.09205076056933083,0.8120921176923279,0.07431701833355894,0.08690711070531992,0.8551316196156744,0.07433291114602077,0.08969312354125823,0.8287470456063237
176,2026-05-22 03:38:38.145801+00:00,2026-05-22 14:39:16.140498+00:00,2026-05,2026-05,False,0.128564087258996,original,0.13791986593058506,0.18835406680534816,0.7322372607601639,0.1751358823319082,0.23657987340763098,0.7402822556682419,0.16122240413262415,0.18391848122284016,0.8765970829069816
177,2026-05-22 14:39:16.140498+00:00,2026-05-22 19:45:22.104652+00:00,2026-05,2026-05,False,0.11715610794180586,original,0.14482200249221885,0.1835789019622314,0.7888815160361609,0.17625893571073017,0.2222974975149195,0.7928966258331386,0.1521816923593322,0.18237095179258786,0.8344623464618961
178,2026-05-22 19:45:22.104652+00:00,2026-05-23 02:55:54.263036+00:00,2026-05,2026-05,False,0.051589778386125926,original,0.0838563102198617,0.10616161013984543,0.7898929764667169,0.07874083877226219,0.09393995749349969,0.8382039003765865,0.07800525140937499,0.08489013476670057,0.9188965434411552
179,2026-05-23 02:55:54.263036+00:00,2026-05-23 08:20:39.698938+00:00,2026-05,2026-05,False,0.04949256631001333,original,0.08706937055299634,0.09790562424907688,0.8893193952932411,0.08039943109153412,0.09265051465878162,0.8677710144151227,0.08233091043768277,0.1000121907184378,0.8232087493160433
180,2026-05-23 08:20:39.698938+00:00,2026-05-23 13:25:37.359318+00:00,2026-05,2026-05,False,0.05476300156253868,original,0.07483269742629163,0.09430634795194538,0.7935064717427429,0.07171438542800063,0.08978987755883004,0.7986912041506414,0.08162173477164449,0.09719074044489964,0.839809784327328
181,2026-05-23 13:25:37.359318+00:00,2026-05-23 19:10:07.150819+00:00,2026-05,2026-05,False,0.052112932932594246,original,0.06667313480996423,0.08099605921770074,0.8231651694406583,0.0717747287808722,0.09295102671398774,0.7721779018291487,0.07406531720371,0.08960810137050698,0.8265471098139723
182,2026-05-23 19:10:07.150819+00:00,2026-05-24 03:35:26.927907+00:00,2026-05,2026-05,False,0.05263640044891947,original,0.07687980142448002,0.09546749974110087,0.8052981552148218,0.06837563381631953,0.08930638945797263,0.7656298080273074,0.07686717367904793,0.0878429773390655,0.8750520076562066
183,2026-05-24 03:35:26.927907+00:00,2026-05-24 08:30:14.008978+00:00,2026-05,2026-05,False,0.06524849378022468,original,0.08731289570465926,0.13495393643899703,0.6469829484679548,0.07359924562767287,0.0911413416080186,0.8075286618471021,0.07641069747729491,0.07163636816775837,1.0666467247244584
184,2026-05-24 08:30:14.008978+00:00,2026-05-24 13:26:14.786363+00:00,2026-05,2026-05,False,0.04806624685429895,original,0.0746997795142888,0.08787998779957559,0.850020367374807,0.07729491298646538,0.09363302684070265,0.8255090708320983,0.0768696623392699,0.0889076061555517,0.8646016427973513
185,2026-05-24 13:26:14.786363+00:00,2026-05-24 19:17:39.593962+00:00,2026-05,2026-05,False,0.06120524695770515,original,0.07843914836406253,0.11429031823618739,0.6863149002872108,0.09005545770321721,0.1196764313919917,0.7524911685262984,0.11558034899937902,0.10712153555101246,1.0789646396017016
186,2026-05-24 19:17:39.593962+00:00,2026-05-25 03:47:25.144193+00:00,2026-05,2026-05,False,0.05413138988335394,original,0.07035075931210491,0.08814258254039088,0.798147243755503,0.1103798550059578,0.12604051381605166,0.8757490085057125,0.07861093795968789,0.09191255358204244,0.8552796641594629
